epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717751610,2024-06-18T16.35.51.610,2.823,-0.531,-0.884,0.509
1718717751620,2024-06-18T16.35.51.620,2.833,-0.534,-0.899,0.497
1718717751630,2024-06-18T16.35.51.630,2.843,-0.535,-0.907,0.486
1718717751641,2024-06-18T16.35.51.641,2.854,-0.524,-0.906,0.501
1718717751649,2024-06-18T16.35.51.649,2.862,-0.506,-0.927,0.504
1718717751660,2024-06-18T16.35.51.660,2.873,-0.485,-0.958,0.494
1718717751670,2024-06-18T16.35.51.670,2.883,-0.468,-0.962,0.488
1718717751680,2024-06-18T16.35.51.680,2.893,-0.439,-0.938,0.490
1718717751689,2024-06-18T16.35.51.689,2.902,-0.423,-0.918,0.491
1718717751699,2024-06-18T16.35.51.699,2.912,-0.425,-0.915,0.490
1718717751709,2024-06-18T16.35.51.709,2.922,-0.421,-0.907,0.484
1718717751720,2024-06-18T16.35.51.720,2.933,-0.417,-0.884,0.483
1718717751728,2024-06-18T16.35.51.728,2.941,-0.429,-0.860,0.487
1718717751739,2024-06-18T16.35.51.739,2.952,-0.438,-0.860,0.491
1718717751749,2024-06-18T16.35.51.749,2.962,-0.445,-0.884,0.481
1718717751759,2024-06-18T16.35.51.759,2.972,-0.438,-0.901,0.464
1718717751768,2024-06-18T16.35.51.768,2.981,-0.430,-0.891,0.452
1718717751778,2024-06-18T16.35.51.778,2.991,-0.434,-0.878,0.444
1718717751789,2024-06-18T16.35.51.789,3.002,-0.443,-0.880,0.438
1718717751797,2024-06-18T16.35.51.797,3.010,-0.460,-0.890,0.425
1718717751808,2024-06-18T16.35.51.808,3.021,-0.479,-0.889,0.416
1718717751818,2024-06-18T16.35.51.818,3.031,-0.491,-0.877,0.407
1718717751828,2024-06-18T16.35.51.828,3.041,-0.505,-0.869,0.396
1718717751837,2024-06-18T16.35.51.837,3.050,-0.517,-0.867,0.384
1718717751847,2024-06-18T16.35.51.847,3.060,-0.530,-0.865,0.363
1718717751857,2024-06-18T16.35.51.857,3.070,-0.536,-0.862,0.341
1718717751868,2024-06-18T16.35.51.868,3.081,-0.533,-0.854,0.328
1718717751876,2024-06-18T16.35.51.876,3.089,-0.528,-0.848,0.312
1718717751887,2024-06-18T16.35.51.887,3.100,-0.525,-0.854,0.293
1718717751897,2024-06-18T16.35.51.897,3.110,-0.536,-0.860,0.276
1718717751907,2024-06-18T16.35.51.907,3.120,-0.544,-0.858,0.260
1718717751916,2024-06-18T16.35.51.916,3.129,-0.551,-0.850,0.252
1718717751926,2024-06-18T16.35.51.926,3.139,-0.550,-0.840,0.240
1718717751936,2024-06-18T16.35.51.936,3.149,-0.545,-0.835,0.225
1718717751947,2024-06-18T16.35.51.947,3.160,-0.546,-0.831,0.210
1718717751956,2024-06-18T16.35.51.956,3.169,-0.548,-0.825,0.197
1718717751966,2024-06-18T16.35.51.966,3.179,-0.547,-0.817,0.189
1718717751976,2024-06-18T16.35.51.976,3.189,-0.544,-0.810,0.184
1718717751986,2024-06-18T16.35.51.986,3.199,-0.543,-0.802,0.175
1718717751995,2024-06-18T16.35.51.995,3.208,-0.552,-0.797,0.165
1718717752005,2024-06-18T16.35.52.005,3.218,-0.558,-0.792,0.152
1718717752016,2024-06-18T16.35.52.016,3.229,-0.564,-0.788,0.144
1718717752026,2024-06-18T16.35.52.026,3.239,-0.568,-0.780,0.145
1718717752035,2024-06-18T16.35.52.035,3.248,-0.569,-0.775,0.142
1718717752045,2024-06-18T16.35.52.045,3.258,-0.567,-0.777,0.139
1718717752055,2024-06-18T16.35.52.055,3.268,-0.565,-0.778,0.144
